qid,query,category,query_type,setting,precision_at_5,recall_at_5,recall_at_20,recall_at_50,ndcg_at_5,mrr,map_at_5,hit_rate_at_5,coverage_at_5,diversity_at_5,novelty_at_5,intent_consistency_at_5,grounding_score,violation_rate,confidence_mean,confidence_std,runtime_sec,discarded
91,Suggest a budget trip for me in Calico Textile Museum,personal,city,no_graph,0.6,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.5296347172140421,0.5,0.3833333333333333,1.0,0.6,0.7,0.4,0.0,0.52,0.4,0.4862004463963176,0.0734601304900728,0.03913593292236328,2
92,My parents need easy-access attractions in Calico Textile Museum,personal,city,no_graph,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.8,0.8,0.27999999999999997,1.0,0.8,0.0,0.6411233037418189,0.08453908508614863,0.03950095176696777,0
93,I want nature and photography spots in Calico Textile Museum,personal,city,no_graph,0.8,0.01834862385321101,0.04128440366972477,0.04128440366972477,0.830419897363192,1.0,0.71,1.0,0.6,0.7,0.19999999999999998,1.0,0.6,0.2,0.5795144281503559,0.011217050401154663,0.042972564697265625,2
94,I need family-friendly places in Vintage and Classic Car Collection,personal,city,no_graph,1.0,0.040983606557377046,0.10655737704918032,0.10655737704918032,1.0,1.0,1.0,1.0,0.4,1.0,0.13999999999999999,1.0,0.6666666666666666,0.0,0.6097270980590461,0.0747566403529251,0.03870582580566406,2
95,Suggest a budget trip for me in Vintage and Classic Car Collection,personal,city,no_graph,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.8584798246948965,1.0,1.0,1.0,0.4,0.6,0.22000000000000003,0.0,0.0,1.0,0.43486783193330425,0.06956054057439559,0.04176974296569824,5
96,My parents need easy-access attractions in Vintage and Classic Car Collection,personal,city,no_graph,1.0,0.02252252252252252,0.06306306306306306,0.06306306306306306,0.8869465982421281,1.0,1.0,1.0,0.4,1.0,0.15999999999999998,1.0,0.76,0.0,0.6456670845043885,0.08703797546559014,0.04233860969543457,0
97,I want nature and photography spots in Vintage and Classic Car Collection,personal,city,no_graph,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.4,0.25999999999999995,1.0,0.6666666666666666,0.0,0.6194699544705561,0.05334668657562269,0.04128885269165039,0
98,I need family-friendly places in Kurukshetra Panorama and Science Centre,personal,city,no_graph,1.0,0.040983606557377046,0.05737704918032787,0.05737704918032787,1.0,1.0,1.0,1.0,0.6,0.9,0.18,1.0,0.6666666666666666,0.0,0.5301533959592327,0.08309147368147239,0.03572845458984375,8
99,Suggest a budget trip for me in Kurukshetra Panorama and Science Centre,personal,city,no_graph,0.6666666666666666,0.005141388174807198,0.03598971722365039,0.03598971722365039,0.4003365100914134,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.5,0.0,0.2222222222222222,1.0,0.3589595628415301,0.13720901447368988,0.040174245834350586,12
100,My parents need easy-access attractions in Kurukshetra Panorama and Science Centre,personal,city,no_graph,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,0.7,0.21999999999999997,1.0,0.8,0.0,0.6406902353220347,0.07795618733265683,0.04380059242248535,0
101,I want nature and photography spots in Kurukshetra Panorama and Science Centre,personal,city,no_graph,0.8,0.01834862385321101,0.03211009174311927,0.03211009174311927,0.6608397947263839,0.5,0.5433333333333333,1.0,0.8,0.8,0.25999999999999995,1.0,0.5333333333333333,0.2,0.5258229784807865,0.04641919719283768,0.041533470153808594,7
102,I need family-friendly places in Chennai Railway Museum,personal,city,no_graph,0.8,0.03278688524590164,0.06557377049180328,0.06557377049180328,0.8539316501572937,1.0,0.76,1.0,0.8,0.9,0.24000000000000005,1.0,0.6,0.2,0.5229591090988526,0.02480067499154388,0.036132097244262695,4
103,Suggest a budget trip for me in Chennai Railway Museum,personal,city,no_graph,0.2,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.21398626473452756,0.5,0.1,1.0,0.8,0.9,0.25999999999999995,0.0,0.44000000000000006,0.8,0.4273047150506962,0.09293881784239974,0.03694415092468262,5
104,My parents need easy-access attractions in Chennai Railway Museum,personal,city,no_graph,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.8,0.7,0.23999999999999994,1.0,0.8,0.0,0.6439653077644221,0.08674698484638386,0.04044485092163086,0
105,I want nature and photography spots in Chennai Railway Museum,personal,city,no_graph,0.8,0.01834862385321101,0.04128440366972477,0.04128440366972477,0.8687949224876582,1.0,0.8,1.0,0.8,0.7,0.19999999999999998,1.0,0.6,0.2,0.5702578519778683,0.01370334965163226,0.042415618896484375,2
106,I need family-friendly places in Kirtistambh,personal,city,no_graph,1.0,0.040983606557377046,0.10655737704918032,0.10655737704918032,1.0,1.0,1.0,1.0,0.4,0.8,0.18,1.0,0.6666666666666666,0.0,0.5735279818103963,0.016713405170231243,0.03496551513671875,0
107,Suggest a budget trip for me in Kirtistambh,personal,city,no_graph,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.7443470244556297,1.0,1.0,1.0,1.0,0.8,0.32,0.0,0.06666666666666667,1.0,0.3629816488688164,0.09796399995595848,0.03947567939758301,10
108,My parents need easy-access attractions in Kirtistambh,personal,city,no_graph,0.8,0.018018018018018018,0.05855855855855856,0.05855855855855856,0.8687949224876583,1.0,0.8,1.0,0.6,1.0,0.2,1.0,0.68,0.2,0.6924840418325993,0.10780716309106333,0.03973793983459473,0
109,I want nature and photography spots in Kirtistambh,personal,city,no_graph,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.4,0.6,0.25999999999999995,1.0,0.6666666666666666,0.0,0.6074046281966567,0.046673093087055535,0.0385584831237793,0
110,I need family-friendly places in Gohilwad Timbo,personal,city,no_graph,1.0,0.040983606557377046,0.09836065573770492,0.09836065573770492,1.0,1.0,1.0,1.0,0.4,1.0,0.18,1.0,0.6666666666666666,0.0,0.5893083610059046,0.009642820490221693,0.03624868392944336,0
111,Suggest a budget trip for me in Gohilwad Timbo,personal,city,no_graph,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.7511235612351126,1.0,1.0,1.0,0.8,0.6,0.3,0.0,0.0,1.0,0.3683110013625576,0.09069526327238242,0.040129661560058594,7
112,My parents need easy-access attractions in Gohilwad Timbo,personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,0.9562649741625527,1.0,1.0,1.0,0.4,0.8,0.15999999999999998,1.0,0.72,0.2,0.7078504484092956,0.10833062759469832,0.041357994079589844,0
113,I want nature and photography spots in Gohilwad Timbo,personal,city,no_graph,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.6,0.6,0.26,1.0,0.6666666666666666,0.0,0.6058073642852694,0.04785337704490088,0.03768491744995117,1
114,I need family-friendly places in Borsad Stepwell,personal,city,no_graph,0.8,0.03278688524590164,0.08196721311475409,0.08196721311475409,0.6608397947263839,0.5,0.5433333333333333,1.0,0.6,1.0,0.13999999999999999,1.0,0.5333333333333333,0.2,0.5116679368330501,0.013808730176751938,0.03667926788330078,4
115,Suggest a budget trip for me in Borsad Stepwell,personal,city,no_graph,1.0,0.010282776349614395,0.038560411311053984,0.038560411311053984,0.5377673059028953,1.0,0.8,1.0,0.75,1.0,0.45,0.0,0.25,1.0,0.3507449941374425,0.146925634570913,0.03924822807312012,11
116,My parents need easy-access attractions in Borsad Stepwell,personal,city,no_graph,0.8,0.018018018018018018,0.06306306306306306,0.06306306306306306,0.8539316501572936,1.0,0.76,1.0,0.8,0.9,0.19999999999999998,1.0,0.68,0.2,0.5966852231473286,0.010742522642214434,0.041870832443237305,0
117,I want nature and photography spots in Borsad Stepwell,personal,city,no_graph,0.8,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.8687949224876582,1.0,0.8,1.0,0.8,0.6,0.26,1.0,0.5333333333333333,0.2,0.5676497130896798,0.02310952294350894,0.03863358497619629,6
118,I need family-friendly places in Talaja Caves,personal,city,no_graph,0.6,0.02459016393442623,0.06557377049180328,0.06557377049180328,0.5147714448836774,0.5,0.35333333333333333,1.0,0.4,0.7,0.22000000000000003,1.0,0.4,0.4,0.5494071972936645,0.03370273997614172,0.03619790077209473,3
119,Suggest a budget trip for me in Talaja Caves,personal,city,no_graph,0.8,0.010282776349614395,0.03598971722365039,0.03598971722365039,0.6735869368030779,1.0,0.8,1.0,0.6,0.7,0.4,0.0,0.06666666666666667,1.0,0.4542236226849134,0.10562596929604856,0.03944110870361328,10
120,My parents need easy-access attractions in Talaja Caves,personal,city,no_graph,0.6,0.013513513513513514,0.05855855855855856,0.05855855855855856,0.5834186845438301,1.0,0.4533333333333333,1.0,0.8,0.6,0.31999999999999995,1.0,0.4800000000000001,0.6,0.5927853312715006,0.005905619985360136,0.041182756423950195,0
121,I want nature and photography spots in Talaja Caves,personal,city,no_graph,1.0,0.022935779816513763,0.05504587155963303,0.05504587155963303,1.0,1.0,1.0,1.0,1.0,0.5,0.3,1.0,0.6666666666666666,0.0,0.6118955657357905,0.033283896226506925,0.0398867130279541,2
122,I need family-friendly places in Amritavarshini Vav,personal,city,no_graph,0.8,0.03278688524590164,0.09016393442622951,0.09016393442622951,0.6608397947263839,0.5,0.5433333333333333,1.0,0.6,0.7,0.22000000000000003,1.0,0.5333333333333333,0.2,0.535329420185805,0.03462745459409563,0.03583502769470215,3
123,Suggest a budget trip for me in Amritavarshini Vav,personal,city,no_graph,1.0,0.010282776349614395,0.038560411311053984,0.038560411311053984,0.5835928962196123,1.0,0.8,1.0,1.0,1.0,0.4,0.0,0.16666666666666666,1.0,0.3467196721311475,0.12171301779991256,0.03876948356628418,11
124,My parents need easy-access attractions in Amritavarshini Vav,personal,city,no_graph,0.8,0.018018018018018018,0.06306306306306306,0.06306306306306306,0.830419897363192,1.0,0.71,1.0,0.8,0.7,0.26,1.0,0.68,0.2,0.5934204298879322,0.011547924531430848,0.0433042049407959,0
125,I want nature and photography spots in Amritavarshini Vav,personal,city,no_graph,1.0,0.022935779816513763,0.04128440366972477,0.04128440366972477,1.0,1.0,1.0,1.0,0.8,0.6,0.25999999999999995,1.0,0.6666666666666666,0.0,0.569435667460201,0.006188299400982783,0.038520097732543945,5
126,I need family-friendly places in Bhuchar Mori,personal,city,no_graph,1.0,0.040983606557377046,0.09836065573770492,0.09836065573770492,1.0,1.0,1.0,1.0,0.4,0.7,0.22000000000000003,1.0,0.6666666666666666,0.0,0.5777577096682223,0.01483829306426334,0.035897016525268555,1
127,Suggest a budget trip for me in Bhuchar Mori,personal,city,no_graph,0.6666666666666666,0.005141388174807198,0.03598971722365039,0.03598971722365039,0.4872328561228405,1.0,0.4,1.0,1.0,1.0,0.4000000000000001,0.0,0.1111111111111111,1.0,0.3718646941651415,0.12723394850030265,0.0383143424987793,12
128,My parents need easy-access attractions in Bhuchar Mori,personal,city,no_graph,0.8,0.018018018018018018,0.05405405405405406,0.05405405405405406,0.8687949224876583,1.0,0.8,1.0,0.6,0.9,0.18,1.0,0.68,0.2,0.6950513722377021,0.10948044205249502,0.0408778190612793,0
129,I want nature and photography spots in Bhuchar Mori,personal,city,no_graph,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.6,0.6,0.24,1.0,0.6666666666666666,0.0,0.6004859166481242,0.05212822426018021,0.038146257400512695,1
130,"I need family-friendly places in Shiva temple, Kera",personal,city,no_graph,0.8,0.029411764705882353,0.09558823529411764,0.09558823529411764,0.7840048711692542,1.0,0.8,1.0,0.6,0.7,0.33999999999999997,1.0,0.7333333333333333,0.2,0.591160017428781,0.01784633177792642,0.03723859786987305,0
131,"Suggest a budget trip for me in Shiva temple, Kera",personal,city,no_graph,0.6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7227265726449519,1.0,0.6,1.0,0.4,0.8,0.32,0.0,0.44000000000000006,0.4,0.5254943643969721,0.05414992083158255,0.03864455223083496,5
132,"My parents need easy-access attractions in Shiva temple, Kera",personal,city,no_graph,1.0,0.019083969465648856,0.05343511450381679,0.05343511450381679,1.0,1.0,1.0,1.0,0.2,0.7,0.30000000000000004,1.0,0.8800000000000001,0.0,0.6761764290301396,0.0457973913069023,0.038049936294555664,0
133,"I want nature and photography spots in Shiva temple, Kera",personal,city,no_graph,1.0,0.021739130434782608,0.06086956521739131,0.06086956521739131,0.5,1.0,1.0,1.0,0.6,0.7,0.31999999999999995,1.0,0.6666666666666666,0.0,0.580698227339602,0.008970148658260535,0.042110443115234375,0
134,I need family-friendly places in Sahastralinga Tank,personal,city,no_graph,0.8,0.03278688524590164,0.09016393442622951,0.09016393442622951,0.8687949224876582,1.0,0.8,1.0,0.6,0.7,0.3,1.0,0.5333333333333333,0.2,0.5783594043475578,0.011868138939265437,0.037082672119140625,1
135,Suggest a budget trip for me in Sahastralinga Tank,personal,city,no_graph,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.6778459289342932,1.0,1.0,1.0,0.6,0.8,0.36,0.0,0.06666666666666667,1.0,0.4375080283056496,0.12485592689360908,0.04093432426452637,9
136,My parents need easy-access attractions in Sahastralinga Tank,personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,1.0,1.0,1.0,1.0,0.8,1.0,0.18,1.0,0.8,0.0,0.6405636210139185,0.07309461870841386,0.041933536529541016,0
137,I want nature and photography spots in Sahastralinga Tank,personal,city,no_graph,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.4,0.6,0.24,1.0,0.6666666666666666,0.0,0.6094402311638993,0.03805786126338464,0.039064645767211914,0
138,I need family-friendly places in Kadia Dungar caves,personal,city,no_graph,0.6,0.02459016393442623,0.06557377049180328,0.06557377049180328,0.4912596920895758,0.5,0.32,1.0,0.4,0.7,0.22000000000000003,1.0,0.4,0.4,0.5552807287859048,0.02291350851508728,0.03790426254272461,1
139,Suggest a budget trip for me in Kadia Dungar caves,personal,city,no_graph,0.8,0.010282776349614395,0.03598971722365039,0.03598971722365039,0.6735869368030779,1.0,0.8,1.0,0.6,0.7,0.4,0.0,0.06666666666666667,1.0,0.46605197281393523,0.10940953337780655,0.04110264778137207,10
140,My parents need easy-access attractions in Kadia Dungar caves,personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,0.9513105500524313,1.0,1.0,1.0,0.6,0.8,0.24,1.0,0.72,0.2,0.5790350344707436,0.013612397708079831,0.04193997383117676,0
141,I want nature and photography spots in Kadia Dungar caves,personal,city,no_graph,1.0,0.022935779816513763,0.05045871559633028,0.05045871559633028,1.0,1.0,1.0,1.0,0.8,0.5,0.28,1.0,0.6666666666666666,0.0,0.6024537109451166,0.03751744979961511,0.03953266143798828,3
142,I need family-friendly places in Brahma Kund,personal,city,no_graph,0.8,0.03278688524590164,0.08196721311475409,0.08196721311475409,0.6608397947263839,0.5,0.5433333333333333,1.0,0.4,0.7,0.24000000000000005,1.0,0.5333333333333333,0.2,0.5914248232816182,0.010553211338224996,0.03739309310913086,2
143,Suggest a budget trip for me in Brahma Kund,personal,city,no_graph,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.6975757243359987,1.0,1.0,1.0,0.6,0.7,0.36,0.0,0.06666666666666667,1.0,0.4730970625196269,0.10119560962642522,0.040291547775268555,9
144,My parents need easy-access attractions in Brahma Kund,personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,1.0,1.0,1.0,1.0,0.4,0.9,0.18,1.0,0.8,0.0,0.5958386882194665,0.011446788339865807,0.042060136795043945,0
145,I want nature and photography spots in Brahma Kund,personal,city,no_graph,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.6,0.5,0.22000000000000003,1.0,0.6666666666666666,0.0,0.6113490120893014,0.04193445480354562,0.038590431213378906,0
146,I need family-friendly places in Jethabhai's Stepwell,personal,city,no_graph,0.8,0.03278688524590164,0.09836065573770492,0.09836065573770492,0.6608397947263839,0.5,0.5433333333333333,1.0,0.6,0.9,0.13999999999999999,1.0,0.5333333333333333,0.2,0.5162850617488346,0.017326365355925365,0.03667807579040527,2
147,Suggest a budget trip for me in Jethabhai's Stepwell,personal,city,no_graph,1.0,0.010282776349614395,0.038560411311053984,0.038560411311053984,0.5377673059028953,1.0,0.8,1.0,0.75,1.0,0.45,0.0,0.25,1.0,0.3474304301462625,0.14119045598558003,0.04288530349731445,11
148,My parents need easy-access attractions in Jethabhai's Stepwell,personal,city,no_graph,0.8,0.018018018018018018,0.06306306306306306,0.06306306306306306,0.830419897363192,1.0,0.71,1.0,0.8,0.9,0.19999999999999998,1.0,0.68,0.2,0.5882619520350831,0.011856161991530532,0.044454097747802734,0
149,I want nature and photography spots in Jethabhai's Stepwell,personal,city,no_graph,1.0,0.022935779816513763,0.045871559633027525,0.045871559633027525,1.0,1.0,1.0,1.0,0.8,0.4,0.24000000000000005,1.0,0.6666666666666666,0.0,0.585809205056956,0.013567422420682646,0.04231834411621094,3
150,"I need family-friendly places in Rajgadhi Timbo, Umta",personal,city,no_graph,1.0,0.040983606557377046,0.09836065573770492,0.09836065573770492,1.0,1.0,1.0,1.0,1.0,0.7,0.26,1.0,0.6666666666666666,0.0,0.5748258895489395,0.01610188449621584,0.03587198257446289,0
151,"Suggest a budget trip for me in Rajgadhi Timbo, Umta",personal,city,no_graph,0.8,0.010282776349614395,0.03598971722365039,0.03598971722365039,0.6397885603386422,1.0,0.8,1.0,0.8,0.9,0.44000000000000006,0.0,0.2,1.0,0.3352085284160636,0.1100643283122558,0.040610313415527344,9
152,"My parents need easy-access attractions in Rajgadhi Timbo, Umta",personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,1.0,1.0,1.0,1.0,0.4,0.9,0.15999999999999998,1.0,0.8,0.0,0.6883945511182128,0.1126278009320657,0.04039645195007324,0
153,"I want nature and photography spots in Rajgadhi Timbo, Umta",personal,city,no_graph,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.8,0.6,0.26,1.0,0.6666666666666666,0.0,0.5997513871489628,0.04688964488342179,0.03848695755004883,1
154,I need family-friendly places in Mithivav,personal,city,no_graph,1.0,0.040983606557377046,0.10655737704918032,0.10655737704918032,1.0,1.0,1.0,1.0,0.6,1.0,0.24000000000000005,1.0,0.6666666666666666,0.0,0.5874839188214541,0.007267716056078431,0.037672996520996094,0
155,Suggest a budget trip for me in Mithivav,personal,city,no_graph,0.75,0.007712082262210797,0.03598971722365039,0.03598971722365039,0.58611044086788,1.0,0.6,1.0,0.75,1.0,0.4,0.0,0.08333333333333333,1.0,0.358962314608326,0.11248886538249386,0.04092884063720703,11
156,My parents need easy-access attractions in Mithivav,personal,city,no_graph,1.0,0.02252252252252252,0.05855855855855856,0.05855855855855856,1.0,1.0,1.0,1.0,0.6,0.9,0.18,1.0,0.8,0.0,0.7035452598818319,0.11054924732899749,0.03999519348144531,0
157,I want nature and photography spots in Mithivav,personal,city,no_graph,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.25999999999999995,1.0,0.6666666666666666,0.0,0.6090407125279036,0.05072060189590816,0.03777003288269043,0
158,"I need family-friendly places in Shiva Temple, Bavka",personal,city,no_graph,1.0,0.040983606557377046,0.07377049180327869,0.07377049180327869,1.0,1.0,1.0,1.0,0.6,0.8,0.26,1.0,0.6666666666666666,0.0,0.5469225641498777,0.01158783166719059,0.039435625076293945,3
159,"Suggest a budget trip for me in Shiva Temple, Bavka",personal,city,no_graph,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.32,1.0,0.4134662858763932,0.05262633247968636,0.038069725036621094,5
160,"My parents need easy-access attractions in Shiva Temple, Bavka",personal,city,no_graph,1.0,0.01968503937007874,0.05511811023622047,0.05511811023622047,0.9434732991210639,1.0,1.0,1.0,0.4,0.8,0.28,1.0,0.76,0.0,0.609490690070682,0.017607587530329934,0.03927040100097656,0
161,"I want nature and photography spots in Shiva Temple, Bavka",personal,city,no_graph,1.0,0.022935779816513763,0.05504587155963303,0.05504587155963303,1.0,1.0,1.0,1.0,0.8,0.4,0.21999999999999997,1.0,0.6666666666666666,0.0,0.5763398183237072,0.01043002734555173,0.04361891746520996,0
